id,name,map_url,img_url,rating,total_review,pricing,address,city,category,about,opening_hours,keyword_category
a08a6832-0784-4d33-b2d3-7678d8c76a8c,Yabbiekayu Restaurant,https://www.google.com/maps/place/Yabbiekayu+Restaurant/data=!4m7!3m6!1s0x2e7a5672d69025ef:0xb4cd15f72c7d3686!8m2!3d-7.8709826!4d110.3548693!16s%2Fg%2F11g70hb9gs!19sChIJ7yWQ1nJWei4RhjZ9LPcVzbQ?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipMvMUbhIGy8EqIh6uwkA7TvHvOA7yj5j20FobrB=w408-h306-k-no,4.8,145,Moderate,"Jl. Parangtritis No.KM 8,5, RT.05/RW.04, Mriyan, Timbulharjo, Kec. Sewon, Kabupaten Bantul, Daerah Istimewa Yogyakarta 55186, Indonesia",Kabupaten Bantul,"{""garden"": ""19"", ""breakfast"": ""9"", ""ingredients"": ""9"", ""vegan"": ""8"", ""village"": ""7"", ""tempe"": ""4"", ""indonesian_dishes"": ""3"", ""passion_fruit"": ""3"", ""brunch"": ""3"", ""satay"": ""3""}","{""from_the_business"": ""identifies as women-owned"", ""service_options"": ""outdoor seating, curbside pickup, no-contact delivery, delivery, takeout, dine-in"", ""accessibility"": ""wheelchair accessible entrance, wheelchair accessible parking lot, wheelchair accessible restroom, wheelchair accessible seating"", ""offerings"": ""coffee, halal food, kids' menu, organic dishes, vegan options, vegetarian options"", ""dining_options"": ""breakfast, brunch, lunch, dinner, catering, counter service, dessert, seating"", ""amenities"": ""dogs allowed, gender-neutral restroom, good for kids, high chairs, restroom, wi-fi, free wi-fi"", ""atmosphere"": ""casual, cozy"", ""crowd"": ""family-friendly, groups"", ""planning"": ""accepts reservations"", ""payments"": ""debit cards, credit cards""}",{},
f3ee7efc-14c1-4e69-8c1a-7fcb545f9047,Nasi Kuning Plus Plus,https://www.google.com/maps/place/Nasi+Kuning+Plus+Plus/data=!4m7!3m6!1s0x2e69f528e5e0943f:0x2beb326fc373c648!8m2!3d-6.1702707!4d106.9027525!16s%2Fg%2F11bwnxz9sx!19sChIJP5Tg5Sj1aS4RSMZzw28y6ys?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipM-D1OCiji-7RlOmLIhf5PUtT-R0_4md_Xu3TWj=w408-h725-k-no,4.7,684,Inexpensive,"Jl. Raya Klp. Kopyor No.18, RW.2, Klp. Gading Tim., Kec. Klp. Gading, Jkt Utara, Daerah Khusus Ibukota Jakarta 14240, Indonesia",Kota Jakarta Utara,"{""public_service"": ""40"", ""umami"": ""26"", ""working_class"": ""20"", ""tumpeng"": ""13"", ""kids"": ""11"", ""drivers"": ""11"", ""kelapa"": ""9"", ""birthday"": ""7"", ""duck"": ""7"", ""stars"": ""6""}","{""service_options"": ""no-contact delivery, delivery, takeout, dine-in"", ""No accessibility"": ""wheelchair accessible seating"", ""offerings"": ""halal food, kids' menu"", ""dining_options"": ""breakfast, lunch, dinner"", ""amenities"": ""good for kids, restroom"", ""atmosphere"": ""casual, cozy"", ""crowd"": ""groups""}",{},['tempat makan']
472f7433-9f5a-43a6-b066-12a9a31191dd,Marunda Spot Hunting,https://www.google.com/maps/place/Marunda+Spot+Hunting/data=!4m7!3m6!1s0x2e6a20ff13bdc68f:0xb517c53638698df7!8m2!3d-6.0938327!4d106.9611971!16s%2Fg%2F11cjhzgg9n!19sChIJj8a9E_8gai4R941pODbFF7U?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipMHxa5CrhVFMLOz2BsVNkL1zaTpzUpRPO7d9rta=w408-h544-k-no,4.3,134,,"WX46+FF8, RT.4/RW.7, Marunda, Cilincing, North Jakarta City, Jakarta 14150, Indonesia",Jakarta Utara,"{""beach"": ""7"", ""bangus"": ""5"", ""waste"": ""4"", ""clam"": ""3""}","{""description"": ""historic dutch cemetery featuring old tombs, statues & a museum with local history exhibits."", ""accessibility"": ""wheelchair accessible entrance, wheelchair accessible parking lot"", ""No accessibility"": ""wheelchair accessible restroom"", ""amenities"": ""good for kids, restroom"", ""No amenities"": ""restaurant""}",{},
6d6a136c-84ce-45d7-86e6-dfbb6a580d16,YELLO Hotel Manggarai - Jakarta,https://www.google.com/maps/place/YELLO+Hotel+Manggarai+-+Jakarta/data=!4m10!3m9!1s0x2e69f473a25503c3:0x6b66f2a7cfa0b0f9!5m2!4m1!1i2!8m2!3d-6.2106164!4d106.8454406!16s%2Fg%2F11c2nmnsg4!19sChIJwwNVonP0aS4R-bCgz6fyZms?authuser=0&hl=en&rclk=1,https://lh3.googleusercontent.com/gps-proxy/AE4_-5HXXFWkzD2rBOoqqpNYebjzANgVfCUlxdH8gXWEnAydgK_naIEjZeZ6CIzTzEo5odUNppmVAz7yvkLdDHyScEmcSCcKiYDnobf2A_aWVzhH-nzW3gYcAfa6WJnBEJzWn0WMcxAU-RcNado-g3xISoN4Ew6tWU6Q0N2fLjPAg2gSkuIQc6OXSE_caQ=w408-h272-k-no,4.5,4188,,"Jl. Minangkabau Timur No.9, RT.6/RW.8, Ps. Manggis, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12970, Indonesia",Kota Jakarta Selatan,{},{},{},"[""penginapan""]"
09a2c5a9-4d61-41e6-ad22-831e98b215cd,Ampera Avenue Residence,https://www.google.com/maps/place/Ampera+Avenue+Residence/data=!4m10!3m9!1s0x2e69f21da708f5ef:0x78a8a92278a114d5!5m2!4m1!1i2!8m2!3d-6.2862878!4d106.8198649!16s%2Fg%2F11bcfbshn2!19sChIJ7_UIpx3yaS4R1RSheCKpqHg?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipOLnZE2H17eUImofoUBFjikyUcGNScoKep2og2D=w408-h306-k-no,4.7,562,,"no. 60 Pasar Minggu,, Jl. Ampera I No.1, RT.2/RW.9, Ragunan, Jakarta Selatan, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12560, Indonesia",Kota Jakarta Selatan,{},{},{},['penginapan']
47abd68e-8454-4e71-841e-5eede61eebd4,RedDoorz Plus near Blok M Square,https://www.google.com/maps/place/RedDoorz+Plus+near+Blok+M+Square/data=!4m10!3m9!1s0x2e69f1e070744c1f:0x332116c3f24d9783!5m2!4m1!1i2!8m2!3d-6.241957!4d106.8021911!16s%2Fg%2F11hdqxlfs4!19sChIJH0x0cODxaS4Rg5dN8sMWITM?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipPv8pypMiu_SfE9-wl255XlX6jYtFu70QoF8VTK=w408-h272-k-no,4.1,101,,"6, Jl. Sultan Hasanudin No.43, RT.2/RW.2, Melawai, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12160, Indonesia",Kota Jakarta Selatan,{},{},{},
61938263-07b2-48a1-abd6-224d7abb13d4,Grand Whiz Poins Simatupang Jakarta,https://www.google.com/maps/place/Grand+Whiz+Poins+Simatupang+Jakarta/data=!4m10!3m9!1s0x2e69f1ce1980d2a3:0xe6757bc534626033!5m2!4m1!1i2!8m2!3d-6.2899351!4d106.7775986!16s%2Fg%2F11c2jl0gy8!19sChIJo9KAGc7xaS4RM2BiNMV7deY?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipNA08ouqCo3PBeBT3OrFfiMPcjFoZJpQN3wW22-=w408-h244-k-no,4.5,3595,,"Jl. R.A. Kartini No.1, RW.7, Lb. Bulus, Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12440, Indonesia",Kota Jakarta Selatan,{},{},{},['penginapan']
e3c5809d-f623-4b2a-a9a2-9261d135b70a,Cinto Minang,https://www.google.com/maps/place/Cinto+Minang/data=!4m7!3m6!1s0x2e69f5343cb77cbf:0xb4464322a65216ad!8m2!3d-6.1697062!4d106.9006121!16s%2Fg%2F1tf8jqnx!19sChIJv3y3PDT1aS4RrRZSpiJDRrQ?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipPaq35ongMWVCrPx8uuKCpVG5G5NDafxSP2x6F8=w408-h544-k-no,4.5,99,,"Jl. Summagung III No. 3 Sumurbandung Jakarta Utara DKI Jakarta, RT.12/RW.18, Klp. Gading Tim., Kec. Klp. Gading, Jkt Utara, Daerah Khusus Ibukota Jakarta 14240, Indonesia",Kota Jakarta Utara,"{""rendang"": ""3"", ""price"": ""3""}","{""service_options"": ""no-contact delivery, delivery, takeout, dine-in"", ""No accessibility"": ""wheelchair accessible parking lot, wheelchair accessible seating"", ""offerings"": ""halal food"", ""dining_options"": ""lunch, dinner"", ""amenities"": ""good for kids, restroom"", ""atmosphere"": ""casual, cozy"", ""planning"": ""accepts reservations""}",{},['tempat makan']
8ce67dc2-97c2-4669-ae96-aec1687760fd,Ngopi,https://www.google.com/maps/place/Ngopi/data=!4m7!3m6!1s0x2e69f7a6a615e0f9:0x84ae0d803f46a99d!8m2!3d-6.2040902!4d106.8085958!16s%2Fg%2F11sk5yyyd5!19sChIJ-eAVpqb3aS4RnalGP4ANroQ?authuser=0&hl=en&rclk=1,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3qsKLrNExrB0F7u8DtCAIQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=233.46729&pitch=0&thumbfov=100,,,,"QRW5+9F2, RT.10/RW.6, Bendungan Hilir, Tanah Abang, Central Jakarta City, Jakarta 10210, Indonesia",Kota Jakarta Pusat,{},"{""description"": ""this quaint green space around a fishing pond has shade trees, paved paths & kids' play equipment."", ""accessibility"": ""wheelchair accessible entrance"", ""No accessibility"": ""wheelchair accessible parking lot"", ""amenities"": ""dogs allowed, good for kids, public restroom, slides, swings""}",,
881e37d2-f260-49f4-9d6f-b05e820bb718,"Sunrise House - Exclusive Kost and Homestay | Jakarta Selatan, Indonesia","https://www.google.com/maps/place/Sunrise+House+-+Exclusive+Kost+and+Homestay+%7C+Jakarta+Selatan,+Indonesia/data=!4m10!3m9!1s0x2e69f41b387d91bf:0x7c0598dd4ea1b50f!5m2!4m1!1i2!8m2!3d-6.2064929!4d106.8251051!16s%2Fg%2F11c3k2w0td!19sChIJv5F9OBv0aS4RD7WhTt2YBXw?authuser=0&hl=en&rclk=1",https://lh3.googleusercontent.com/gps-proxy/AE4_-5EQdL6txUvwJjJECbxdMx2zb3lErumSAUPRN2YmmttrouQHmaJyYyjVOpj9ZrHDvEDUxtjIUENIxZKJrkq-AbAzApsZp7i--Bk4FLN8kVXtCPzn-0uBceAVrGvIwzp7GraCC_HR2e7TXJvoZ6bKHIqg53PTaOUPiqGLLY-GSg0iJI7M-H29UkLrVA=w408-h272-k-no,4.2,316,,"Jl. Setiabudi VI No.45, RW.3, Kuningan, Setia Budi, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12910, Indonesia",Kota Jakarta Selatan,{},{},{},['penginapan']
2a80d7b8-d7ae-4371-844f-a892755c9c08,Bakmi Gading Permai (BGP ),https://www.google.com/maps/place/Bakmi+Gading+Permai+%28BGP+%29/data=!4m7!3m6!1s0x2e69f54b092e446d:0xf4762c7a755b98f0!8m2!3d-6.1498198!4d106.9096274!16s%2Fg%2F11gf9pjjkd!19sChIJbUQuCUv1aS4R8JhbdXosdvQ?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipPOpnoxx3KsAekSo3V6mWAlHiQ3zUXTDM8DPhGS=w408-h269-k-no,4.6,2510,,"Jl. Boulevard Raya Blok PD 1 No.12, RW.6, Pegangsaan Dua, Kec. Klp. Gading, Jkt Utara, Daerah Khusus Ibukota Jakarta 14240, Indonesia",Kota Jakarta Utara,"{""pork"": ""80"", ""nasi_goreng"": ""73"", ""halal"": ""42"", ""waitress"": ""23"", ""cap_cai"": ""17"", ""bintang_gading"": ""15"", ""cuisine"": ""13"", ""clean"": ""12"", ""honey"": ""10"", ""siomay"": ""9""}","{""service_options"": ""no-contact delivery, delivery, takeout, dine-in"", ""No accessibility"": ""wheelchair accessible parking lot, wheelchair accessible restroom"", ""dining_options"": ""seating"", ""amenities"": ""restroom"", ""atmosphere"": ""casual"", ""crowd"": ""family-friendly"", ""payments"": ""debit cards, nfc mobile payments, credit cards""}",{},['tempat makan']
92b611e3-9453-405b-ac56-c660f2e269ec,Crown Golf,https://www.google.com/maps/place/Crown+Golf/data=!4m7!3m6!1s0x2e6a1d3c0fb21927:0x6ec95f886d0c9f94!8m2!3d-6.1117161!4d106.7420326!16s%2Fg%2F1ptxshq1y!19sChIJJxmyDzwdai4RlJ8MbYhfyW4?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipNxRJFRlhEHNdmCByqmx3mHtuW5Wdh8tOBb5hAq=w408-h544-k-no,4.2,178,,"Ruko Crown Golf PIK, Jl. Marina Raya No.7, RT.7/RW.2, Kamal Muara, Kec. Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14470, Indonesia",Jakarta Utara,"{""housing_estate"": ""5""}","{""No accessibility"": ""wheelchair accessible entrance, wheelchair accessible parking lot""}",,
8591e332-da71-4f64-bf8c-d68916ae2588,Dea Lokha HOTEL,https://www.google.com/maps/place/Dea+Lokha+HOTEL/data=!4m10!3m9!1s0x2e7bb3db3355f303:0xd82c70d83166eed4!5m2!4m1!1i2!8m2!3d-7.956326!4d110.5917719!16s%2Fg%2F11fpq6jvvl!19sChIJA_NVM9uzey4R1O5mMdhwLNg?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipN00aBHMlZdBCFY5a2dkzKTfdsULFmCD05RxQ5T=w408-h510-k-no,4.6,402,,"Jl. KH Agus Salim No.148, Ledoksari, Kepek, Kec. Wonosari, Kabupaten Gunung Kidul, Daerah Istimewa Yogyakarta 55813, Indonesia",Kabupaten Gunung Kidul,{},{},{},
a222d8af-6e1b-42d3-a208-5d5f31d38223,Harris Hotel Tebet - Jakarta,https://www.google.com/maps/place/Harris+Hotel+Tebet+-+Jakarta/data=!4m10!3m9!1s0x2e698daabd8de8b5:0x2e9f64b149881949!5m2!4m1!1i2!8m2!3d-6.2230159!4d106.8479561!16s%2Fg%2F1v2bnctb!19sChIJteiNvaqNaS4RSRmISbFkny4?authuser=0&hl=en&rclk=1,https://lh3.googleusercontent.com/gps-proxy/AE4_-5F036m2-s9U8y4xU6J4GEviVslZBwKapItJ7deqcEwSPYkaYA0q-goY7FbEhTqxVdobLd8px3UJCWPycKcM8mbpRyBvT1x_KhG28YWKR_1SWVBnPB7JyKp-f8p1A6-74d6tI-N-z110Aslk8x7z4wNFrjEMsiytq5265NphiByKXNJEVgX7-eXw-w=w408-h271-k-no,4.4,6678,,"Jl. Dr. Saharjo No.191, RT.6/RW.1, Manggarai Sel., Kec. Tebet, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12960, Indonesia",Kota Jakarta Selatan,{},{},{},"[""penginapan""]"
a5e5bae0-5387-44bd-95df-30fa20d3d493,Rumah Makan Ibu Halimah,https://www.google.com/maps/place/Rumah+Makan+Ibu+Halimah/data=!4m7!3m6!1s0x2e6a1ffc2571f591:0x4fa993ad1fed27af!8m2!3d-6.1298903!4d106.9056536!16s%2Fg%2F11b5pk6gfv!19sChIJkfVxJfwfai4RryftH62TqU8?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipOJLQB4GPlXEbDHtK6ar37uj8q89wRM3SYMd8lm=w408-h306-k-no,4.3,23,Inexpensive,"Jl. Plumpang Semper No.8, RW.1, Tugu Sel., Kec. Koja, Jkt Utara, Daerah Khusus Ibukota Jakarta 14260, Indonesia",Kota Jakarta Utara,{},"{""service_options"": ""takeout, dine-in"", ""No accessibility"": ""wheelchair accessible parking lot, wheelchair accessible seating"", ""offerings"": ""coffee, halal food"", ""dining_options"": ""lunch"", ""amenities"": ""good for kids"", ""atmosphere"": ""casual, cozy"", ""payments"": ""cash-only""}",{},"[""tempat makan""]"
1365df92-0be2-4584-ab56-4cb2c16f0677,De Green Inn Kebon Jeruk,https://www.google.com/maps/place/De+Green+Inn+Kebon+Jeruk/data=!4m10!3m9!1s0x2e69f788b2617f67:0x3c94891ca22640f2!5m2!4m1!1i2!8m2!3d-6.2023063!4d106.7635551!16s%2Fg%2F11ft6yhntj!19sChIJZ39hsoj3aS4R8kAmohyJlDw?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipPsjkcwVRUMRlfjKQs3Hlr9qmZsVJBRKxupvD6i=w408-h306-k-no,4,49,,"RT.8/RW.7, Srengseng, Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11630, Indonesia",Kota Jakarta Barat,{},{},{},"[""penginapan""]"
9d5648a3-b413-4d89-b7cb-102adf2714ec,Lesehan Anas Mandiri,https://www.google.com/maps/place/Lesehan+Anas+Mandiri/data=!4m7!3m6!1s0x2e7a569b49be5c1f:0x2f46e249b53c33c3!8m2!3d-7.8720234!4d110.3911901!16s%2Fg%2F11c4bdm7x9!19sChIJH1y-SZtWei4RwzM8tUniRi8?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipP-YJiD70rpUXiqEV3Wtqzu4InpA6TMSeg-fxtn=w426-h240-k-no,4.2,343,Moderate,"49HR+5FW, Jl. Imogiri Tim., Wonokromo II, Wonokromo, Kec. Pleret, Kabupaten Bantul, Daerah Istimewa Yogyakarta 55781, Indonesia",Kabupaten Bantul,"{""price"": ""32"", ""area"": ""23"", ""family"": ""21"", ""pond"": ""9"", ""gurame"": ""8"", ""nasi"": ""6"", ""sambal"": ""6"", ""meeting"": ""5"", ""nile_tilapia"": ""5"", ""parking"": ""5""}","{""service_options"": ""outdoor seating, no-contact delivery, delivery, takeout, dine-in"", ""No accessibility"": ""wheelchair accessible entrance, wheelchair accessible parking lot, wheelchair accessible seating"", ""offerings"": ""coffee, halal food, kids' menu"", ""dining_options"": ""lunch, dinner, seating"", ""amenities"": ""good for kids, restroom"", ""atmosphere"": ""casual, cozy"", ""crowd"": ""groups"", ""planning"": ""accepts reservations"", ""payments"": ""cash-only""}",{},
ac14ebed-22b2-42b3-bb35-6217fcedf345,favehotel Zainul Arifin,https://www.google.com/maps/place/favehotel+Zainul+Arifin/data=!4m10!3m9!1s0x2e69f675e9bf810d:0x153b653af7165e6e!5m2!4m1!1i2!8m2!3d-6.160501!4d106.816456!16s%2Fg%2F11b866mrk2!19sChIJDYG_6XX2aS4Rbl4W9zplOxU?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipMBnpU0RW_2cGmBAxHBIBxDpo-0eDrdJ7dChBur=w408-h272-k-no,4.3,1824,,"Jl. Kyai Haji Zainul Arifin No.15-17, RT.5/RW.1, Petojo Utara, Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10130, Indonesia",Kota Jakarta Barat,{},{},,
84bffd84-9971-4480-8249-5e8b32039334,POP! Hotel Tebet,https://www.google.com/maps/place/POP!+Hotel+Tebet/data=!4m10!3m9!1s0x2e69f39467ad06a1:0xd058dd3b57f592a9!5m2!4m1!1i2!8m2!3d-6.2330426!4d106.8450184!16s%2Fg%2F1yfprvz4b!19sChIJoQatZ5TzaS4RqZL1VzvdWNA?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipOLpVGZFkxSXh_zwsCSeSbtoA-ShbLLDqIeeD8E=w408-h306-k-no,4.2,2971,,"Jl. Prof. DR. Soepomo No.29, Tebet Bar., Kec. Tebet, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12810, Indonesia",Kota Jakarta Selatan,{},{},{},
7b0d8a1b-7936-4bf2-b0d0-c4feb39c7bcb,Kolam Renang Rawa Badak,https://www.google.com/maps/place/Kolam+Renang+Rawa+Badak/data=!4m7!3m6!1s0x2e6a1fe5072565d7:0xb88bf03d799b1433!8m2!3d-6.1262851!4d106.8977227!16s%2Fg%2F11gd67vrbx!19sChIJ12UlB-Ufai4RMxSbeT3wi7g?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipMiDPlOnc-yBBcPD9CSIOCLLZ8K_I3HpgjmJ3DQ=w408-h306-k-no,4.2,252,,"Jl. Alur Laut, Rawabadak Sel., Kec. Koja, Jkt Utara, Daerah Khusus Ibukota Jakarta 14230, Indonesia",Jakarta Utara,"{""tickets"": ""11"", ""price"": ""9"", ""area"": ""7"", ""cleanliness"": ""6"", ""territory"": ""4"", ""weekend"": ""4"", ""bryophyte"": ""3"", ""smell"": ""3"", ""system"": ""3"", ""cost"": ""3""}","{""description"": ""urban park created in 1920 featuring a series of sculptures & fountains, plus paved paths & benches."", ""accessibility"": ""wheelchair accessible entrance, wheelchair accessible parking lot"", ""amenities"": ""dogs allowed, good for kids, public restroom""}",,
b13d72d1-d9ce-4afa-ac4c-ce2c45ce0120,Nara Kupu Jogja,https://www.google.com/maps/place/Nara+Kupu+Jogja/data=!4m7!3m6!1s0x2e7a5f7920db5f65:0xc0d43d3bde3d57ca!8m2!3d-7.6442356!4d110.4147947!16s%2Fg%2F11q3cq9dj0!19sChIJZV_bIHlfei4Rylc93js91MA?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipONWd3sm0k7SqPllUI6aGr0lUkNpyPWr-HjMKiu=w426-h240-k-no,4.5,188,,"Pandanpuro, Hargobinangun, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55582, Indonesia",Kabupaten Sleman,"{""area"": ""43"", ""deer"": ""23"", ""family"": ""18"", ""mount_merapi"": ""15"", ""vegetables"": ""14"", ""parking"": ""13"", ""prices"": ""11"", ""cold"": ""10"", ""livestock_housing"": ""6"", ""fish_pond"": ""5""}","{""amenities"": ""good for kids""}",{},"[""tempat wisata""]"
63295ebe-4e60-48bd-a7a0-4ac0371bba2a,RedDoorz Plus @ Tendean,https://www.google.com/maps/place/RedDoorz+Plus+@+Tendean/data=!4m10!3m9!1s0x2e69f3de33df1679:0x5755f51e1c55bf90!5m2!4m1!1i2!8m2!3d-6.2386774!4d106.8213018!16s%2Fg%2F11cjhzq97p!19sChIJeRbfM97zaS4RkL9VHB71VVc?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipMwsMZv_ZLRcZ1XZ2hMJAq5t05nmzxgInOmb28s=w408-h272-k-no,4.6,215,,"Jl. Wijaya Karta Raya Jl. Kapten Tendean No.C3, RW.3, Kuningan Bar., Kec. Mampang Prpt., Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12710, Indonesia",Kota Jakarta Selatan,{},{},{},
153ef305-7f13-43ff-8769-f284d78834bf,"Warung Makan Sate Kambing "" Tiban I "" jl.imogiri barat km 8 sudimoro bantul",https://www.google.com/maps/place/Warung+Makan+Sate+Kambing+%22+Tiban+I+%22+jl.imogiri+barat+km+8+sudimoro+bantul/data=!4m7!3m6!1s0x2e7a5789f14653ed:0xcb02bb2370923fdd!8m2!3d-7.8690715!4d110.3746689!16s%2Fg%2F11h46kt2nx!19sChIJ7VNG8YlXei4R3T-ScCO7Ass?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipODfVHvjfIgGcL-TMc89x5v1JViI1YZOF9VZ-Tw=w408-h306-k-no,4.7,13,,"Jl. Imogiri Barat No.km 8, Sudimoro, Timbulharjo, Kec. Sewon, Kabupaten Bantul, Daerah Istimewa Yogyakarta 55186, Indonesia",Kabupaten Bantul,"{""plush"": ""3""}","{""service_options"": ""delivery, takeout, dine-in"", ""No accessibility"": ""wheelchair accessible seating"", ""offerings"": ""coffee, halal food"", ""dining_options"": ""lunch"", ""amenities"": ""good for kids"", ""atmosphere"": ""casual, cozy"", ""crowd"": ""groups"", ""payments"": ""cash-only""}",{},
6a841567-9a66-4be6-84ee-75c64b24edc4,Warung Makan Barokah,https://www.google.com/maps/place/Warung+Makan+Barokah/data=!4m7!3m6!1s0x2e7a55af1fae1b13:0x7f32345cc53c7f!8m2!3d-7.9128901!4d110.3694272!16s%2Fg%2F11cnm7jqlm!19sChIJExuuH69Vei4RfzzFXDQyfwA?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipOcQB56r5X2e64bIHR47X4Rc4E8_VEB7k3CRKkQ=w408-h306-k-no,4.3,485,,"39P9+RQV, Pulo Kadang, Canden, Kec. Bantul, Bantul Regency, Special Region of Yogyakarta 55781, Indonesia",Kabupaten Bantul,"{""soto"": ""47"", ""area"": ""15"", ""bakso"": ""11"", ""heat"": ""10"", ""nasi_campur"": ""9"", ""breakfast"": ""8"", ""region"": ""6"", ""drinking_water"": ""5"", ""family"": ""5"", ""tempeh"": ""5""}","{""service_options"": ""outdoor seating, takeout, dine-in"", ""No accessibility"": ""wheelchair accessible seating"", ""offerings"": ""coffee, halal food, kids' menu"", ""dining_options"": ""breakfast, lunch, catering, seating"", ""amenities"": ""good for kids, restroom"", ""atmosphere"": ""casual, cozy"", ""crowd"": ""groups"", ""planning"": ""accepts reservations"", ""payments"": ""cash-only""}",{},
e29da3bf-fcc1-4d49-a411-2a7316e38ea7,Punthuk Mongkrong,https://www.google.com/maps/place/Punthuk+Mongkrong/data=!4m7!3m6!1s0x2e7a8d2decb4bde9:0x705f1bbd610ec241!8m2!3d-7.6345!4d110.174606!16s%2Fg%2F11clt0y2pf!19sChIJ6b207C2Nei4RQcIOYb0bX3A?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipNqT8seLyJUnqjHLel65OXhM61BP5seUJ7yzami=w408-h253-k-no,4.3,450,,"Desa Giritengah, Kec. Borobudur, Olgung, Giripurno, Kec. Borobudur, Kabupaten Magelang, Jawa Tengah 56553, Indonesia",Kabupaten Sleman,"{""sunrise"": ""41"", ""motorcycle"": ""19"", ""scenery"": ""17"", ""borobudur_temple"": ""15"", ""photos"": ""15"", ""tickets"": ""8"", ""mount_merbabu"": ""5"", ""merapi"": ""5"", ""hunting"": ""5"", ""liver"": ""5""}","{""description"": ""high-altitude observation spot with panoramas of forested peaks, popular for its sunrises & sunsets."", ""No accessibility"": ""wheelchair accessible entrance, wheelchair accessible parking lot""}",{},['things to do']
d0223010-623b-4522-87b2-be73e0110b14,Cipta Hotel Pancoran,https://www.google.com/maps/place/Cipta+Hotel+Pancoran/data=!4m10!3m9!1s0x2e69f3b83c2fb743:0xa16c06999d86bbcf!5m2!4m1!1i2!8m2!3d-6.2472477!4d106.8434107!16s%2Fg%2F11b6gn96r_!19sChIJQ7cvPLjzaS4Rz7uGnZkGbKE?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipOQf6RzDjdKhLxCtkZOynuvYvv7hTyvkW_WnlQK=w480-h240-k-no,4.3,1897,,"Jl. Raya Pasar Minggu No.Kav. 19, Pancoran, Kec. Pancoran, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12780, Indonesia",Kota Jakarta Selatan,{},{},{},['penginapan']
